0.9166666666666666	1.0	1.0	0.9166666666666666	0.9285714285714286	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	0.9285714285714286	1.0	1.0	1.0	0.8571428571428571	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
0.9166666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9285714285714286	1.0
